Row number,Year,Stlkey,Station,Setno,IPHC Species Code,Scientific Name,Species Name,SampleType,HooksFished,HooksRetrieved,HooksObserved,Number Observed
"1,848",2023,20230750,2081,87,303,,Hook with Skin,20Hook,792.0,792.0,160.0,20.0
"1,849",2023,20230750,2081,87,304,,Empty Hook,20Hook,792.0,792.0,160.0,112.0
"1,850",2023,20230750,2081,87,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
"1,851",2023,20230750,2081,87,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,8.0
"1,852",2023,20230751,2082,88,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,2.0
"1,853",2023,20230751,2082,88,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,792.0,792.0,160.0,2.0
"1,854",2023,20230751,2082,88,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,13.0
"1,855",2023,20230751,2082,88,138,Bathyraja aleutica,Aleutian Skate,20Hook,792.0,792.0,160.0,1.0
"1,856",2023,20230751,2082,88,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
"1,857",2023,20230751,2082,88,303,,Hook with Skin,20Hook,792.0,792.0,160.0,12.0
"1,858",2023,20230751,2082,88,304,,Empty Hook,20Hook,792.0,792.0,160.0,116.0
"1,859",2023,20230751,2082,88,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
"1,860",2023,20230751,2082,88,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,5.0
"1,861",2023,20230752,2069,89,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,15.0
"1,862",2023,20230752,2069,89,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,2.0
"1,863",2023,20230752,2069,89,141,Raja binoculata,Big Skate,20Hook,800.0,800.0,160.0,2.0
"1,864",2023,20230752,2069,89,303,,Hook with Skin,20Hook,800.0,800.0,160.0,12.0
"1,865",2023,20230752,2069,89,304,,Empty Hook,20Hook,800.0,800.0,160.0,97.0
"1,866",2023,20230752,2069,89,305,,Hook with Bait,20Hook,800.0,800.0,160.0,6.0
"1,867",2023,20230752,2069,89,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,5.0
"1,868",2023,20230753,2075,90,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,2.0
"1,869",2023,20230753,2075,90,93,,Sea Anemone,20Hook,800.0,800.0,160.0,2.0
"1,870",2023,20230753,2075,90,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,1.0
"1,871",2023,20230753,2075,90,304,,Empty Hook,20Hook,800.0,800.0,160.0,101.0
"1,872",2023,20230753,2075,90,305,,Hook with Bait,20Hook,800.0,800.0,160.0,27.0
"1,873",2023,20230753,2075,90,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,4.0
"1,874",2023,20230754,2076,91,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,3.0
"1,875",2023,20230754,2076,91,304,,Empty Hook,20Hook,792.0,792.0,160.0,110.0
"1,876",2023,20230754,2076,91,305,,Hook with Bait,20Hook,792.0,792.0,160.0,3.0
"1,877",2023,20230754,2076,91,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,7.0
"1,878",2023,20230755,2088,92,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,776.0,776.0,160.0,32.0
"1,879",2023,20230755,2088,92,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,776.0,776.0,160.0,1.0
"1,880",2023,20230755,2088,92,90,Sebastes babcocki,Redbanded Rockfish,20Hook,776.0,776.0,160.0,1.0
"1,881",2023,20230755,2088,92,126,Prionace glauca,Blue Shark,20Hook,776.0,776.0,160.0,1.0
"1,882",2023,20230755,2088,92,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,776.0,776.0,160.0,1.0
"1,883",2023,20230755,2088,92,303,,Hook with Skin,20Hook,776.0,776.0,160.0,26.0
"1,884",2023,20230755,2088,92,304,,Empty Hook,20Hook,776.0,776.0,160.0,80.0
"1,885",2023,20230755,2088,92,305,,Hook with Bait,20Hook,776.0,776.0,160.0,14.0
"1,886",2023,20230755,2088,92,307,,Bent/Broken/Missing,20Hook,776.0,776.0,160.0,3.0
"1,887",2023,20230756,2087,93,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,776.0,776.0,160.0,10.0
"1,888",2023,20230756,2087,93,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,776.0,776.0,160.0,4.0
"1,889",2023,20230756,2087,93,54,Squalus suckleyi,Spiny Dogfish,20Hook,776.0,776.0,160.0,1.0
"1,890",2023,20230756,2087,93,90,Sebastes babcocki,Redbanded Rockfish,20Hook,776.0,776.0,160.0,3.0
"1,891",2023,20230756,2087,93,143,Raja rhina,Longnose Skate,20Hook,776.0,776.0,160.0,4.0
"1,892",2023,20230756,2087,93,303,,Hook with Skin,20Hook,776.0,776.0,160.0,23.0
"1,893",2023,20230756,2087,93,304,,Empty Hook,20Hook,776.0,776.0,160.0,100.0
"1,894",2023,20230756,2087,93,305,,Hook with Bait,20Hook,776.0,776.0,160.0,1.0
"1,895",2023,20230756,2087,93,307,,Bent/Broken/Missing,20Hook,776.0,776.0,160.0,12.0
"1,896",2023,20230757,2090,94,21,Ophiodon elongatus,Lingcod,20Hook,800.0,800.0,160.0,1.0
"1,897",2023,20230757,2090,94,26,Gadus macrocephalus,Pacific Cod,20Hook,800.0,800.0,160.0,2.0
"1,898",2023,20230757,2090,94,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,5.0
"1,899",2023,20230757,2090,94,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,6.0
"1,900",2023,20230757,2090,94,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,800.0,800.0,160.0,1.0
"1,901",2023,20230757,2090,94,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,800.0,800.0,160.0,14.0
"1,902",2023,20230757,2090,94,303,,Hook with Skin,20Hook,800.0,800.0,160.0,7.0
"1,903",2023,20230757,2090,94,304,,Empty Hook,20Hook,800.0,800.0,160.0,81.0
"1,904",2023,20230757,2090,94,305,,Hook with Bait,20Hook,800.0,800.0,160.0,13.0
"1,905",2023,20230757,2090,94,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,4.0
"1,906",2023,20230758,2106,95,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,776.0,776.0,160.0,7.0
"1,907",2023,20230758,2106,95,54,Squalus suckleyi,Spiny Dogfish,20Hook,776.0,776.0,160.0,3.0
"1,908",2023,20230758,2106,95,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,776.0,776.0,160.0,1.0
"1,909",2023,20230758,2106,95,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,776.0,776.0,160.0,1.0
"1,910",2023,20230758,2106,95,90,Sebastes babcocki,Redbanded Rockfish,20Hook,776.0,776.0,160.0,9.0
"1,911",2023,20230758,2106,95,127,Sebastes paucispinis,Bocaccio,20Hook,776.0,776.0,160.0,3.0
"1,912",2023,20230758,2106,95,303,,Hook with Skin,20Hook,776.0,776.0,160.0,13.0
"1,913",2023,20230758,2106,95,304,,Empty Hook,20Hook,776.0,776.0,160.0,67.0
"1,914",2023,20230758,2106,95,305,,Hook with Bait,20Hook,776.0,776.0,160.0,49.0
"1,915",2023,20230759,2105,96,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,161.0,17.0
"1,916",2023,20230759,2105,96,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,161.0,1.0
"1,917",2023,20230759,2105,96,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,792.0,792.0,161.0,1.0
"1,918",2023,20230759,2105,96,303,,Hook with Skin,20Hook,792.0,792.0,161.0,31.0
"1,919",2023,20230759,2105,96,304,,Empty Hook,20Hook,792.0,792.0,161.0,102.0
"1,920",2023,20230759,2105,96,305,,Hook with Bait,20Hook,792.0,792.0,161.0,3.0
"1,921",2023,20230759,2105,96,307,,Bent/Broken/Missing,20Hook,792.0,792.0,161.0,5.0
"1,922",2023,20230759,2105,96,601,Phoebastria nigripes,Black-footed Albatross,20Hook,792.0,792.0,161.0,1.0
"1,923",2023,20230760,2097,97,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,1.0
"1,924",2023,20230760,2097,97,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,15.0
"1,925",2023,20230760,2097,97,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,1.0
"1,926",2023,20230760,2097,97,126,Prionace glauca,Blue Shark,20Hook,800.0,800.0,160.0,1.0
"1,927",2023,20230760,2097,97,143,Raja rhina,Longnose Skate,20Hook,800.0,800.0,160.0,3.0
"1,928",2023,20230760,2097,97,303,,Hook with Skin,20Hook,800.0,800.0,160.0,14.0
"1,929",2023,20230760,2097,97,304,,Empty Hook,20Hook,800.0,800.0,160.0,111.0
"1,930",2023,20230760,2097,97,305,,Hook with Bait,20Hook,800.0,800.0,160.0,1.0
"1,931",2023,20230760,2097,97,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,9.0
"1,932",2023,20230761,2080,98,21,Ophiodon elongatus,Lingcod,20Hook,816.0,816.0,160.0,2.0
"1,933",2023,20230761,2080,98,87,Sebastes maliger,Quillback Rockfish,20Hook,816.0,816.0,160.0,2.0
"1,934",2023,20230761,2080,98,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,816.0,816.0,160.0,1.0
"1,935",2023,20230761,2080,98,303,,Hook with Skin,20Hook,816.0,816.0,160.0,25.0
"1,936",2023,20230761,2080,98,304,,Empty Hook,20Hook,816.0,816.0,160.0,97.0
"1,937",2023,20230761,2080,98,305,,Hook with Bait,20Hook,816.0,816.0,160.0,8.0
"1,938",2023,20230762,2074,99,54,Squalus suckleyi,Spiny Dogfish,20Hook,808.0,808.0,160.0,10.0
"1,939",2023,20230762,2074,99,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,808.0,808.0,160.0,4.0
"1,940",2023,20230762,2074,99,303,,Hook with Skin,20Hook,808.0,808.0,160.0,12.0
"1,941",2023,20230762,2074,99,304,,Empty Hook,20Hook,808.0,808.0,160.0,83.0
"1,942",2023,20230762,2074,99,305,,Hook with Bait,20Hook,808.0,808.0,160.0,37.0
"1,943",2023,20230762,2074,99,307,,Bent/Broken/Missing,20Hook,808.0,808.0,160.0,5.0
"1,944",2023,20230763,2269,100,129,Galeorhinus zyopterus,Soupfin Shark,20Hook,800.0,800.0,160.0,6.0
"1,945",2023,20230763,2269,100,303,,Hook with Skin,20Hook,800.0,800.0,160.0,34.0
"1,946",2023,20230763,2269,100,304,,Empty Hook,20Hook,800.0,800.0,160.0,80.0
"1,947",2023,20230763,2269,100,305,,Hook with Bait,20Hook,800.0,800.0,160.0,31.0
"1,948",2023,20230763,2269,100,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,1.0
"1,949",2023,20230764,2068,101,54,Squalus suckleyi,Spiny Dogfish,20Hook,776.0,776.0,160.0,1.0
"1,950",2023,20230764,2068,101,93,,Sea Anemone,20Hook,776.0,776.0,160.0,1.0
"1,951",2023,20230764,2068,101,141,Raja binoculata,Big Skate,20Hook,776.0,776.0,160.0,2.0
"1,952",2023,20230764,2068,101,303,,Hook with Skin,20Hook,776.0,776.0,160.0,13.0
"1,953",2023,20230764,2068,101,304,,Empty Hook,20Hook,776.0,776.0,160.0,89.0
"1,954",2023,20230764,2068,101,305,,Hook with Bait,20Hook,776.0,776.0,160.0,24.0
"1,955",2023,20230764,2068,101,307,,Bent/Broken/Missing,20Hook,776.0,776.0,160.0,3.0
"1,956",2023,20230765,2067,102,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,776.0,776.0,160.0,1.0
"1,957",2023,20230765,2067,102,26,Gadus macrocephalus,Pacific Cod,20Hook,776.0,776.0,160.0,1.0
"1,958",2023,20230765,2067,102,54,Squalus suckleyi,Spiny Dogfish,20Hook,776.0,776.0,160.0,2.0
"1,959",2023,20230765,2067,102,141,Raja binoculata,Big Skate,20Hook,776.0,776.0,160.0,3.0
"1,960",2023,20230765,2067,102,303,,Hook with Skin,20Hook,776.0,776.0,160.0,23.0
"1,961",2023,20230765,2067,102,304,,Empty Hook,20Hook,776.0,776.0,160.0,66.0
"1,962",2023,20230765,2067,102,305,,Hook with Bait,20Hook,776.0,776.0,160.0,44.0
"1,963",2023,20230765,2067,102,307,,Bent/Broken/Missing,20Hook,776.0,776.0,160.0,7.0
"1,964",2023,20230766,2060,103,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,800.0,800.0,160.0,1.0
"1,965",2023,20230766,2060,103,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,800.0,800.0,160.0,3.0
"1,966",2023,20230766,2060,103,54,Squalus suckleyi,Spiny Dogfish,20Hook,800.0,800.0,160.0,1.0
"1,967",2023,20230766,2060,103,126,Prionace glauca,Blue Shark,20Hook,800.0,800.0,160.0,2.0
"1,968",2023,20230766,2060,103,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,800.0,800.0,160.0,1.0
"1,969",2023,20230766,2060,103,303,,Hook with Skin,20Hook,800.0,800.0,160.0,43.0
"1,970",2023,20230766,2060,103,304,,Empty Hook,20Hook,800.0,800.0,160.0,51.0
"1,971",2023,20230766,2060,103,305,,Hook with Bait,20Hook,800.0,800.0,160.0,55.0
"1,972",2023,20230766,2060,103,307,,Bent/Broken/Missing,20Hook,800.0,800.0,160.0,2.0
"1,973",2023,20230767,2057,104,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
"1,974",2023,20230767,2057,104,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"1,975",2023,20230767,2057,104,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,3.0
"1,976",2023,20230767,2057,104,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,5.0
"1,977",2023,20230767,2057,104,303,,Hook with Skin,20Hook,792.0,792.0,160.0,39.0
"1,978",2023,20230767,2057,104,304,,Empty Hook,20Hook,792.0,792.0,160.0,83.0
"1,979",2023,20230767,2057,104,305,,Hook with Bait,20Hook,792.0,792.0,160.0,20.0
"1,980",2023,20230767,2057,104,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,4.0
"1,981",2023,20230768,2266,105,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,2.0
"1,982",2023,20230768,2266,105,303,,Hook with Skin,20Hook,784.0,784.0,160.0,85.0
"1,983",2023,20230768,2266,105,304,,Empty Hook,20Hook,784.0,784.0,160.0,27.0
"1,984",2023,20230768,2266,105,305,,Hook with Bait,20Hook,784.0,784.0,160.0,39.0
"1,985",2023,20230768,2266,105,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,2.0
"1,986",2023,20230769,2280,106,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
"1,987",2023,20230769,2280,106,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,1.0
"1,988",2023,20230769,2280,106,56,Hydrolagus colliei,Spotted Ratfish,20Hook,792.0,792.0,160.0,1.0
"1,989",2023,20230769,2280,106,81,(includes brittle and basketstars),unident. Starfish,20Hook,792.0,792.0,160.0,1.0
"1,990",2023,20230769,2280,106,141,Raja binoculata,Big Skate,20Hook,792.0,792.0,160.0,1.0
"1,991",2023,20230769,2280,106,303,,Hook with Skin,20Hook,792.0,792.0,160.0,12.0
"1,992",2023,20230769,2280,106,304,,Empty Hook,20Hook,792.0,792.0,160.0,15.0
"1,993",2023,20230769,2280,106,305,,Hook with Bait,20Hook,792.0,792.0,160.0,124.0
"1,994",2023,20230769,2280,106,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,4.0
"1,995",2023,20230770,2284,107,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,1.0
"1,996",2023,20230770,2284,107,26,Gadus macrocephalus,Pacific Cod,20Hook,792.0,792.0,160.0,2.0
"1,997",2023,20230770,2284,107,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,9.0
"1,998",2023,20230770,2284,107,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,3.0
"1,999",2023,20230770,2284,107,303,,Hook with Skin,20Hook,792.0,792.0,160.0,26.0
"2,000",2023,20230770,2284,107,304,,Empty Hook,20Hook,792.0,792.0,160.0,38.0
"2,001",2023,20230770,2284,107,305,,Hook with Bait,20Hook,792.0,792.0,160.0,70.0
"2,002",2023,20230770,2284,107,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,4.0
"2,003",2023,20230771,2122,108,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,4.0
"2,004",2023,20230771,2122,108,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,1.0
"2,005",2023,20230771,2122,108,90,Sebastes babcocki,Redbanded Rockfish,20Hook,784.0,784.0,160.0,12.0
"2,006",2023,20230771,2122,108,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,5.0
"2,007",2023,20230771,2122,108,150,Sebastolobus alascanus,Shortspine Thornyhead,20Hook,784.0,784.0,160.0,2.0
"2,008",2023,20230771,2122,108,303,,Hook with Skin,20Hook,784.0,784.0,160.0,18.0
"2,009",2023,20230771,2122,108,304,,Empty Hook,20Hook,784.0,784.0,160.0,29.0
"2,010",2023,20230771,2122,108,305,,Hook with Bait,20Hook,784.0,784.0,160.0,81.0
"2,011",2023,20230771,2122,108,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,6.0
"2,012",2023,20230772,2125,109,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,6.0
"2,013",2023,20230772,2125,109,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,2.0
"2,014",2023,20230772,2125,109,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,3.0
"2,015",2023,20230772,2125,109,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,6.0
"2,016",2023,20230772,2125,109,303,,Hook with Skin,20Hook,792.0,792.0,160.0,63.0
"2,017",2023,20230772,2125,109,304,,Empty Hook,20Hook,792.0,792.0,160.0,49.0
"2,018",2023,20230772,2125,109,305,,Hook with Bait,20Hook,792.0,792.0,160.0,26.0
"2,019",2023,20230772,2125,109,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,5.0
"2,020",2023,20230773,2286,110,21,Ophiodon elongatus,Lingcod,20Hook,792.0,792.0,160.0,5.0
"2,021",2023,20230773,2286,110,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"2,022",2023,20230773,2286,110,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,792.0,792.0,160.0,23.0
"2,023",2023,20230773,2286,110,209,Stylasterias Forreri,Fish-eating Star,20Hook,792.0,792.0,160.0,1.0
"2,024",2023,20230773,2286,110,303,,Hook with Skin,20Hook,792.0,792.0,160.0,2.0
"2,025",2023,20230773,2286,110,304,,Empty Hook,20Hook,792.0,792.0,160.0,54.0
"2,026",2023,20230773,2286,110,305,,Hook with Bait,20Hook,792.0,792.0,160.0,12.0
"2,027",2023,20230773,2286,110,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,6.0
"2,028",2023,20230774,2128,111,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,792.0,792.0,160.0,1.0
"2,029",2023,20230774,2128,111,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,5.0
"2,030",2023,20230774,2128,111,60,Sebastes brevispinis,Silvergray Rockfish,20Hook,792.0,792.0,160.0,1.0
"2,031",2023,20230774,2128,111,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,4.0
"2,032",2023,20230774,2128,111,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,7.0
"2,033",2023,20230774,2128,111,303,,Hook with Skin,20Hook,792.0,792.0,160.0,23.0
"2,034",2023,20230774,2128,111,304,,Empty Hook,20Hook,792.0,792.0,160.0,29.0
"2,035",2023,20230774,2128,111,305,,Hook with Bait,20Hook,792.0,792.0,160.0,80.0
"2,036",2023,20230774,2128,111,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,1.0
"2,037",2023,20230775,2127,112,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,784.0,784.0,160.0,4.0
"2,038",2023,20230775,2127,112,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,8.0
"2,039",2023,20230775,2127,112,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,2.0
"2,040",2023,20230775,2127,112,90,Sebastes babcocki,Redbanded Rockfish,20Hook,784.0,784.0,160.0,7.0
"2,041",2023,20230775,2127,112,91,Porifera,unident. Sponge,20Hook,784.0,784.0,160.0,1.0
"2,042",2023,20230775,2127,112,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,5.0
"2,043",2023,20230775,2127,112,303,,Hook with Skin,20Hook,784.0,784.0,160.0,18.0
"2,044",2023,20230775,2127,112,304,,Empty Hook,20Hook,784.0,784.0,160.0,30.0
"2,045",2023,20230775,2127,112,305,,Hook with Bait,20Hook,784.0,784.0,160.0,81.0
"2,046",2023,20230775,2127,112,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,2.0
"2,047",2023,20230776,2298,113,26,Gadus macrocephalus,Pacific Cod,20Hook,784.0,784.0,160.0,1.0
"2,048",2023,20230776,2298,113,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,1.0
"2,049",2023,20230776,2298,113,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,3.0
"2,050",2023,20230776,2298,113,56,Hydrolagus colliei,Spotted Ratfish,20Hook,784.0,784.0,160.0,2.0
"2,051",2023,20230776,2298,113,87,Sebastes maliger,Quillback Rockfish,20Hook,784.0,784.0,160.0,5.0
"2,052",2023,20230776,2298,113,296,,unident. organic matter,20Hook,784.0,784.0,160.0,1.0
"2,053",2023,20230776,2298,113,303,,Hook with Skin,20Hook,784.0,784.0,160.0,27.0
"2,054",2023,20230776,2298,113,304,,Empty Hook,20Hook,784.0,784.0,160.0,37.0
"2,055",2023,20230776,2298,113,305,,Hook with Bait,20Hook,784.0,784.0,160.0,75.0
"2,056",2023,20230776,2298,113,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,4.0
"2,057",2023,20230777,2306,114,2,Atheresthes stomias,Arrowtooth Flounder,20Hook,784.0,784.0,160.0,2.0
"2,058",2023,20230777,2306,114,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,8.0
"2,059",2023,20230777,2306,114,54,Squalus suckleyi,Spiny Dogfish,20Hook,784.0,784.0,160.0,4.0
"2,060",2023,20230777,2306,114,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,784.0,784.0,160.0,2.0
"2,061",2023,20230777,2306,114,90,Sebastes babcocki,Redbanded Rockfish,20Hook,784.0,784.0,160.0,1.0
"2,062",2023,20230777,2306,114,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,1.0
"2,063",2023,20230777,2306,114,303,,Hook with Skin,20Hook,784.0,784.0,160.0,45.0
"2,064",2023,20230777,2306,114,304,,Empty Hook,20Hook,784.0,784.0,160.0,55.0
"2,065",2023,20230777,2306,114,305,,Hook with Bait,20Hook,784.0,784.0,160.0,37.0
"2,066",2023,20230777,2306,114,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,1.0
"2,067",2023,20230778,2291,115,54,Squalus suckleyi,Spiny Dogfish,20Hook,792.0,792.0,160.0,1.0
"2,068",2023,20230778,2291,115,87,Sebastes maliger,Quillback Rockfish,20Hook,792.0,792.0,160.0,1.0
"2,069",2023,20230778,2291,115,303,,Hook with Skin,20Hook,792.0,792.0,160.0,48.0
"2,070",2023,20230778,2291,115,304,,Empty Hook,20Hook,792.0,792.0,160.0,29.0
"2,071",2023,20230778,2291,115,305,,Hook with Bait,20Hook,792.0,792.0,160.0,73.0
"2,072",2023,20230778,2291,115,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,2.0
"2,073",2023,20230779,2294,116,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,1.0
"2,074",2023,20230779,2294,116,31,Sebastes aleutianus,Rougheye Rockfish,20Hook,784.0,784.0,160.0,3.0
"2,075",2023,20230779,2294,116,89,Sebastes ruberrimus,Yelloweye Rockfish,20Hook,784.0,784.0,160.0,1.0
"2,076",2023,20230779,2294,116,303,,Hook with Skin,20Hook,784.0,784.0,160.0,31.0
"2,077",2023,20230779,2294,116,304,,Empty Hook,20Hook,784.0,784.0,160.0,25.0
"2,078",2023,20230779,2294,116,305,,Hook with Bait,20Hook,784.0,784.0,160.0,90.0
"2,079",2023,20230779,2294,116,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,5.0
"2,080",2023,20230780,2301,117,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,9.0
"2,081",2023,20230780,2301,117,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,2.0
"2,082",2023,20230780,2301,117,303,,Hook with Skin,20Hook,784.0,784.0,160.0,94.0
"2,083",2023,20230780,2301,117,304,,Empty Hook,20Hook,784.0,784.0,160.0,28.0
"2,084",2023,20230780,2301,117,305,,Hook with Bait,20Hook,784.0,784.0,160.0,22.0
"2,085",2023,20230780,2301,117,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,4.0
"2,086",2023,20230781,2303,118,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,784.0,784.0,160.0,23.0
"2,087",2023,20230781,2303,118,143,Raja rhina,Longnose Skate,20Hook,784.0,784.0,160.0,2.0
"2,088",2023,20230781,2303,118,303,,Hook with Skin,20Hook,784.0,784.0,160.0,26.0
"2,089",2023,20230781,2303,118,304,,Empty Hook,20Hook,784.0,784.0,160.0,34.0
"2,090",2023,20230781,2303,118,305,,Hook with Bait,20Hook,784.0,784.0,160.0,72.0
"2,091",2023,20230781,2303,118,307,,Bent/Broken/Missing,20Hook,784.0,784.0,160.0,3.0
"2,092",2023,20230782,2307,119,27,Anoplopoma fimbria,Sablefish (Blackcod),20Hook,792.0,792.0,160.0,12.0
"2,093",2023,20230782,2307,119,90,Sebastes babcocki,Redbanded Rockfish,20Hook,792.0,792.0,160.0,2.0
"2,094",2023,20230782,2307,119,143,Raja rhina,Longnose Skate,20Hook,792.0,792.0,160.0,2.0
"2,095",2023,20230782,2307,119,303,,Hook with Skin,20Hook,792.0,792.0,160.0,95.0
"2,096",2023,20230782,2307,119,304,,Empty Hook,20Hook,792.0,792.0,160.0,20.0
"2,097",2023,20230782,2307,119,305,,Hook with Bait,20Hook,792.0,792.0,160.0,26.0
"2,098",2023,20230782,2307,119,307,,Bent/Broken/Missing,20Hook,792.0,792.0,160.0,3.0
